name,name_id,specs,time,to,symop,err,file,line,loc,top,signature,weight,proof_coverage,rank,in_calls,out_calls,proof_trace,cyclomatic
"boolean Logger.isInfoEnabled()","de.tuhh.ti5.androidsvgnavimap.Logger.isInfoEnabled():boolean",2,0,  ,62,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/Logger.java,156,718,N,"_Bool boolean Logger.isInfoEnabled()()",8,0.88,0.00,0,0,156 157,2
"boolean Logger.isTraceEnabled()","de.tuhh.ti5.androidsvgnavimap.Logger.isTraceEnabled():boolean",2,0,  ,62,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/Logger.java,129,718,N,"_Bool boolean Logger.isTraceEnabled()()",8,0.88,0.00,0,0,129 130,2
"boolean Logger.isVerboseEnabled()","de.tuhh.ti5.androidsvgnavimap.Logger.isVerboseEnabled():boolean",2,0,  ,62,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/Logger.java,138,718,N,"_Bool boolean Logger.isVerboseEnabled()()",8,0.88,0.00,0,0,138 139,2
"boolean Logger.isWarnEnabled()","de.tuhh.ti5.androidsvgnavimap.Logger.isWarnEnabled():boolean",2,0,  ,62,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/Logger.java,165,718,N,"_Bool boolean Logger.isWarnEnabled()()",8,0.88,0.00,0,0,165 166,2
"void Logger.logMessage(int,String,String,Throwable)","de.tuhh.ti5.androidsvgnavimap.Logger.logMessage(int,java.lang.String,java.lang.String,java.lang.Thro7C0D",0,0,TO,334,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/Logger.java,542,718,N,"void void Logger.logMessage(int,String,String,Throwable)(int level, class java.lang.String *tag, class java.lang.String *msg, class java.lang.Throwable *exception)",145,0.00,1.81,29,35,,31
"boolean Logger.saveLogLevel(Context)","de.tuhh.ti5.androidsvgnavimap.Logger.saveLogLevel(android.content.Context):boolean",1,0,  ,74,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/Logger.java,104,718,N,"_Bool boolean Logger.saveLogLevel(Context)(class android.content.Context *ctx)",8,0.88,0.70,0,4,104 105 106,1
"void Logger.setDateFormat(String)","de.tuhh.ti5.androidsvgnavimap.Logger.setDateFormat(java.lang.String):void",1,0,  ,16,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/Logger.java,714,718,N,"void void Logger.setDateFormat(String)(class java.lang.String *dateFormat)",5,0.80,0.00,0,0,714 715 716,1
"void Logger.setLogFormat(String)","de.tuhh.ti5.androidsvgnavimap.Logger.setLogFormat(java.lang.String):void",1,0,  ,16,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/Logger.java,693,718,N,"void void Logger.setLogFormat(String)(class java.lang.String *logFormat)",5,0.80,0.00,0,0,693 694 695,1
"void Logger.setLogLevel(int)","de.tuhh.ti5.androidsvgnavimap.Logger.setLogLevel(int):void",2,0,  ,73,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/Logger.java,95,718,N,"void void Logger.setLogLevel(int)(int loglevel)",10,0.70,0.00,0,0,95 96 99 102,3
"void Logger.setLogLevelFromPreferences(Context)","de.tuhh.ti5.androidsvgnavimap.Logger.setLogLevelFromPreferences(android.content.Context):void",1,0,  ,44,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/Logger.java,109,718,N,"void void Logger.setLogLevelFromPreferences(Context)(class android.content.Context *ctx)",7,0.86,0.48,0,2,109 110 111 112,1
"void Logger.t(String)","de.tuhh.ti5.androidsvgnavimap.Logger.t(java.lang.String):void",1,0,  ,16,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/Logger.java,313,718,N,"void void Logger.t(String)(class java.lang.String *msg)",5,0.80,1.57,0,36,313 314 315,1
"void Logger.t(String,Throwable)","de.tuhh.ti5.androidsvgnavimap.Logger.t(java.lang.String,java.lang.Throwable):void",1,0,  ,20,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/Logger.java,338,718,N,"void void Logger.t(String,Throwable)(class java.lang.String *msg, class java.lang.Throwable *tr)",5,0.80,1.57,0,36,338 339,1
"void Logger.trace(String)","de.tuhh.ti5.androidsvgnavimap.Logger.trace(java.lang.String):void",1,0,  ,32,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/Logger.java,303,718,N,"void void Logger.trace(String)(class de.tuhh.ti5.androidsvgnavimap.Logger *this, class java.lang.String *msg)",6,0.83,1.57,0,36,303 304 305,1
"void Logger.trace(String,Throwable)","de.tuhh.ti5.androidsvgnavimap.Logger.trace(java.lang.String,java.lang.Throwable):void",1,0,  ,36,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/Logger.java,325,718,N,"void void Logger.trace(String,Throwable)(class de.tuhh.ti5.androidsvgnavimap.Logger *this, class java.lang.String *msg, class java.lang.Throwable *tr)",6,0.83,1.57,0,36,325 326 327,1
"void Logger.v(String)","de.tuhh.ti5.androidsvgnavimap.Logger.v(java.lang.String):void",1,0,  ,16,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/Logger.java,269,718,N,"void void Logger.v(String)(class java.lang.String *msg)",5,0.80,1.57,0,36,269 270 271,1
"void Logger.v(String,Throwable)","de.tuhh.ti5.androidsvgnavimap.Logger.v(java.lang.String,java.lang.Throwable):void",1,0,  ,20,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/Logger.java,293,718,N,"void void Logger.v(String,Throwable)(class java.lang.String *msg, class java.lang.Throwable *tr)",5,0.80,1.57,0,36,293 294 295,1
"void Logger.verbose(String)","de.tuhh.ti5.androidsvgnavimap.Logger.verbose(java.lang.String):void",1,0,  ,32,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/Logger.java,259,718,N,"void void Logger.verbose(String)(class de.tuhh.ti5.androidsvgnavimap.Logger *this, class java.lang.String *msg)",6,0.83,1.57,0,36,259 260 261,1
"void Logger.verbose(String,Throwable)","de.tuhh.ti5.androidsvgnavimap.Logger.verbose(java.lang.String,java.lang.Throwable):void",1,0,  ,36,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/Logger.java,281,718,N,"void void Logger.verbose(String,Throwable)(class de.tuhh.ti5.androidsvgnavimap.Logger *this, class java.lang.String *msg, class java.lang.Throwable *tr)",6,0.83,1.57,0,36,281 282 283,1
"void Logger.w(String)","de.tuhh.ti5.androidsvgnavimap.Logger.w(java.lang.String):void",1,0,  ,16,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/Logger.java,401,718,N,"void void Logger.w(String)(class java.lang.String *msg)",5,0.80,1.57,0,36,401 402 403,1
"void Logger.w(String,Throwable)","de.tuhh.ti5.androidsvgnavimap.Logger.w(java.lang.String,java.lang.Throwable):void",1,0,  ,20,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/Logger.java,425,718,N,"void void Logger.w(String,Throwable)(class java.lang.String *msg, class java.lang.Throwable *tr)",5,0.80,1.57,0,36,425 426 427,1
"void Logger.warn(String)","de.tuhh.ti5.androidsvgnavimap.Logger.warn(java.lang.String):void",1,0,  ,32,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/Logger.java,391,718,N,"void void Logger.warn(String)(class de.tuhh.ti5.androidsvgnavimap.Logger *this, class java.lang.String *msg)",6,0.83,1.57,0,36,391 392 393,1
"void Logger.warn(String,Throwable)","de.tuhh.ti5.androidsvgnavimap.Logger.warn(java.lang.String,java.lang.Throwable):void",1,0,  ,36,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/Logger.java,413,718,N,"void void Logger.warn(String,Throwable)(class de.tuhh.ti5.androidsvgnavimap.Logger *this, class java.lang.String *msg, class java.lang.Throwable *tr)",6,0.83,1.57,0,36,413 414 415,1
"void Logger.wtf(String)","de.tuhh.ti5.androidsvgnavimap.Logger.wtf(java.lang.String):void",1,0,  ,32,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/Logger.java,479,718,N,"void void Logger.wtf(String)(class de.tuhh.ti5.androidsvgnavimap.Logger *this, class java.lang.String *msg)",6,0.83,1.57,0,36,479 480 481,1
"void Logger.wtf(String,Throwable)","de.tuhh.ti5.androidsvgnavimap.Logger.wtf(java.lang.String,java.lang.Throwable):void",1,0,  ,36,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/Logger.java,501,718,N,"void void Logger.wtf(String,Throwable)(class de.tuhh.ti5.androidsvgnavimap.Logger *this, class java.lang.String *msg, class java.lang.Throwable *tr)",6,0.83,1.57,0,36,501 502 503,1
"MainActivity$1.<init>(MainActivity)","de.tuhh.ti5.androidsvgnavimap.MainActivity$1.<init>(de.tuhh.ti5.androidsvgnavimap.MainActivity)",1,0,  ,28,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/MainActivity.java,132,1042,N,"void MainActivity$1.<init>(MainActivity)(class de.tuhh.ti5.androidsvgnavimap.MainActivity$1 *this, class de.tuhh.ti5.androidsvgnavimap.MainActivity *this$0)",6,0.83,0.48,1,1,132 136,1
"void MainActivity$1.jsinstruct(String)","de.tuhh.ti5.androidsvgnavimap.MainActivity$1.jsinstruct(java.lang.String):void",1,0,  ,68,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/MainActivity.java,138,1042,N,"void void MainActivity$1.jsinstruct(String)(class de.tuhh.ti5.androidsvgnavimap.MainActivity$1 *this, class java.lang.String *s)",13,0.46,1.41,0,25,138 139 140 143,2
"MainActivity$2.<init>(MainActivity)","de.tuhh.ti5.androidsvgnavimap.MainActivity$2.<init>(de.tuhh.ti5.androidsvgnavimap.MainActivity)",1,0,  ,28,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/MainActivity.java,107,1042,N,"void MainActivity$2.<init>(MainActivity)(class de.tuhh.ti5.androidsvgnavimap.MainActivity$2 *this, class de.tuhh.ti5.androidsvgnavimap.MainActivity *this$0)",6,0.83,0.85,5,1,107 173,1
"boolean MainActivity$2.accept(File,String)","de.tuhh.ti5.androidsvgnavimap.MainActivity$2.accept(java.io.File,java.lang.String):boolean",1,0,  ,48,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/MainActivity.java,174,1042,N,"_Bool boolean MainActivity$2.accept(File,String)(class de.tuhh.ti5.androidsvgnavimap.MainActivity$2 *this, class java.io.File *dir, class java.lang.String *name)",6,0.83,0.48,0,2,174 175,1
"MainActivity$3.<init>(MainActivity,WifiManager,int)","de.tuhh.ti5.androidsvgnavimap.MainActivity$3.<init>(de.tuhh.ti5.androidsvgnavimap.MainActivity,andro24E7",1,0,  ,46,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/MainActivity.java,132,1042,N,"void MainActivity$3.<init>(MainActivity,WifiManager,int)(class de.tuhh.ti5.androidsvgnavimap.MainActivity$3 *this, class de.tuhh.ti5.androidsvgnavimap.MainActivity *this$0, class android.net.wifi.WifiManager *$bcvar2, int $bcvar3)",8,0.88,0.90,6,1,132 242,1
"void MainActivity$3.onReceive(Context,Intent)","de.tuhh.ti5.androidsvgnavimap.MainActivity$3.onReceive(android.content.Context,android.content.IntenDE02",0,1,TO,334,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/MainActivity.java,246,1042,N,"void void MainActivity$3.onReceive(Context,Intent)(class de.tuhh.ti5.androidsvgnavimap.MainActivity$3 *this, class android.content.Context *context, class android.content.Intent *intent)",107,0.00,1.83,0,67,,3
"MainActivity$4.<init>(MainActivity)","de.tuhh.ti5.androidsvgnavimap.MainActivity$4.<init>(de.tuhh.ti5.androidsvgnavimap.MainActivity)",1,0,  ,28,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/MainActivity.java,107,1042,N,"void MainActivity$4.<init>(MainActivity)(class de.tuhh.ti5.androidsvgnavimap.MainActivity$4 *this, class de.tuhh.ti5.androidsvgnavimap.MainActivity *this$0)",6,0.83,0.60,2,1,107 701,1
"void MainActivity$4.onClick(DialogInterface,int)","de.tuhh.ti5.androidsvgnavimap.MainActivity$4.onClick(android.content.DialogInterface,int):void",1,0,  ,22,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/MainActivity.java,703,1042,N,"void void MainActivity$4.onClick(DialogInterface,int)(class de.tuhh.ti5.androidsvgnavimap.MainActivity$4 *this, class android.content.DialogInterface *dialog, int which)",5,0.80,0.30,0,1,703 704 705,1
"MainActivity$5.<init>(MainActivity,EditText,EditText,Spinner,Spinner,Spinner,Spinner)","de.tuhh.ti5.androidsvgnavimap.MainActivity$5.<init>(de.tuhh.ti5.androidsvgnavimap.MainActivity,andro719E",1,1,  ,88,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/MainActivity.java,231,1042,N,"void MainActivity$5.<init>(MainActivity,EditText,EditText,Spinner,Spinner,Spinner,Spinner)(class de.tuhh.ti5.androidsvgnavimap.MainActivity$5 *this, class de.tuhh.ti5.androidsvgnavimap.MainActivity *this$0, class android.widget.EditText *$bcvar2, class android.widget.EditText *$bcvar3, class android.widget.Spinner *$bcvar4, class android.widget.Spinner *$bcvar5, class android.widget.Spinner *$bcvar6, class android.widget.Spinner *$bcvar7)",12,0.92,0.60,2,1,231 689,1
"void MainActivity$5.onClick(DialogInterface,int)","de.tuhh.ti5.androidsvgnavimap.MainActivity$5.onClick(android.content.DialogInterface,int):void",1,1,  ,193,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/MainActivity.java,691,1042,N,"void void MainActivity$5.onClick(DialogInterface,int)(class de.tuhh.ti5.androidsvgnavimap.MainActivity$5 *this, class android.content.DialogInterface *dialog, int which)",34,0.00,1.08,0,11,,1
"MainActivity$6.<init>(MainActivity,HttpClient,HttpPost)","de.tuhh.ti5.androidsvgnavimap.MainActivity$6.<init>(de.tuhh.ti5.androidsvgnavimap.MainActivity,org.aD11D",1,0,  ,48,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/MainActivity.java,736,1042,N,"void MainActivity$6.<init>(MainActivity,HttpClient,HttpPost)(class de.tuhh.ti5.androidsvgnavimap.MainActivity$6 *this, class de.tuhh.ti5.androidsvgnavimap.MainActivity *this$0, class org.apache.http.client.HttpClient *$bcvar2, class org.apache.http.client.methods.HttpPost *$bcvar3)",8,0.88,0.70,3,1,736 770,1
"void MainActivity$6.run()","de.tuhh.ti5.androidsvgnavimap.MainActivity$6.run():void",2,0,  ,156,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/MainActivity.java,772,1042,N,"void void MainActivity$6.run()(class de.tuhh.ti5.androidsvgnavimap.MainActivity$6 *this)",35,0.00,1.23,0,16,,3
"MainActivity$7.<init>(MainActivity)","de.tuhh.ti5.androidsvgnavimap.MainActivity$7.<init>(de.tuhh.ti5.androidsvgnavimap.MainActivity)",1,0,  ,28,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/MainActivity.java,884,1042,N,"void MainActivity$7.<init>(MainActivity)(class de.tuhh.ti5.androidsvgnavimap.MainActivity$7 *this, class de.tuhh.ti5.androidsvgnavimap.MainActivity *this$0)",6,0.83,0.48,1,1,884,1
"void MainActivity$7.onServiceConnected(ComponentName,IBinder)","de.tuhh.ti5.androidsvgnavimap.MainActivity$7.onServiceConnected(android.content.ComponentName,androi9130",0,0,  ,166,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/MainActivity.java,886,1042,N,"void void MainActivity$7.onServiceConnected(ComponentName,IBinder)(class de.tuhh.ti5.androidsvgnavimap.MainActivity$7 *this, class android.content.ComponentName *className, class android.os.IBinder *service)",13,0.00,0.85,0,6,,1
"void MainActivity$7.onServiceDisconnected(ComponentName)","de.tuhh.ti5.androidsvgnavimap.MainActivity$7.onServiceDisconnected(android.content.ComponentName):vo927A",1,0,  ,56,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/MainActivity.java,896,1042,N,"void void MainActivity$7.onServiceDisconnected(ComponentName)(class de.tuhh.ti5.androidsvgnavimap.MainActivity$7 *this, class android.content.ComponentName *className)",8,0.88,0.48,0,2,896 897 899 900,1
"MainActivity$8.<init>(MainActivity)","de.tuhh.ti5.androidsvgnavimap.MainActivity$8.<init>(de.tuhh.ti5.androidsvgnavimap.MainActivity)",1,0,  ,26,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/MainActivity.java,736,1042,N,"void MainActivity$8.<init>(MainActivity)(class de.tuhh.ti5.androidsvgnavimap.MainActivity$8 *this, class de.tuhh.ti5.androidsvgnavimap.MainActivity *this$0)",6,0.83,0.48,1,1,736 968,1
"void MainActivity$8.onReceive(Context,Intent)","de.tuhh.ti5.androidsvgnavimap.MainActivity$8.onReceive(android.content.Context,android.content.Inten9C55",1,0,  ,227,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/MainActivity.java,972,1042,N,"void void MainActivity$8.onReceive(Context,Intent)(class de.tuhh.ti5.androidsvgnavimap.MainActivity$8 *this, class android.content.Context *context, class android.content.Intent *intent)",38,0.00,1.38,0,23,,1
"MainActivity$9.<init>(MainActivity,MainActivity,String,int)","de.tuhh.ti5.androidsvgnavimap.MainActivity$9.<init>(de.tuhh.ti5.androidsvgnavimap.MainActivity,de.tuE721",1,0,  ,58,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/MainActivity.java,736,1042,N,"void MainActivity$9.<init>(MainActivity,MainActivity,String,int)(class de.tuhh.ti5.androidsvgnavimap.MainActivity$9 *this, class de.tuhh.ti5.androidsvgnavimap.MainActivity *this$0, class de.tuhh.ti5.androidsvgnavimap.MainActivity *$bcvar2, class java.lang.String *$bcvar3, int $bcvar4)",9,0.89,1.30,18,1,736 1026,1
"void MainActivity$9.run()","de.tuhh.ti5.androidsvgnavimap.MainActivity$9.run():void",1,0,  ,70,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/MainActivity.java,1027,1042,N,"void void MainActivity$9.run()(class de.tuhh.ti5.androidsvgnavimap.MainActivity$9 *this)",9,0.89,0.48,0,2,1027 1028 1029,1
"MainActivity$FileRetriever.<init>(MainActivity,URL,File)","de.tuhh.ti5.androidsvgnavimap.MainActivity$FileRetriever.<init>(de.tuhh.ti5.androidsvgnavimap.MainAcF07E",1,0,  ,46,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/MainActivity.java,995,1042,N,"void MainActivity$FileRetriever.<init>(MainActivity,URL,File)(class de.tuhh.ti5.androidsvgnavimap.MainActivity$FileRetriever *this, class de.tuhh.ti5.androidsvgnavimap.MainActivity *$bcvar1, class java.net.URL *url, class java.io.File *outFile)",8,0.88,0.78,4,1,995 996 997 998,1
"Object MainActivity$FileRetriever.doInBackground(java.lang.Object[])","de.tuhh.ti5.androidsvgnavimap.MainActivity$FileRetriever.doInBackground(java.lang.Object[]):java.lan1073",1,0,  ,36,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/MainActivity.java,991,1042,N,"class java.lang.Object *Object MainActivity$FileRetriever.doInBackground(java.lang.Object[])(class de.tuhh.ti5.androidsvgnavimap.MainActivity$FileRetriever *this, class java.lang.Object *(*$bcvar1)[_t$111])",5,0.80,0.85,0,6,991,1
"File MainActivity$FileRetriever.doInBackground(java.lang.Void[])","de.tuhh.ti5.androidsvgnavimap.MainActivity$FileRetriever.doInBackground(java.lang.Void[]):java.io.Fi568A",0,0,  ,198,1,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/MainActivity.java,1000,1042,N,"class java.io.File *File MainActivity$FileRetriever.doInBackground(java.lang.Void[])(class de.tuhh.ti5.androidsvgnavimap.MainActivity$FileRetriever *this, class java.lang.Void *(*args)[_t$112])",14,0.00,0.85,1,5,,2
"void MainActivity$FileRetriever.onPostExecute(File)","de.tuhh.ti5.androidsvgnavimap.MainActivity$FileRetriever.onPostExecute(java.io.File):void",1,0,  ,38,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/MainActivity.java,1015,1042,N,"void void MainActivity$FileRetriever.onPostExecute(File)(class de.tuhh.ti5.androidsvgnavimap.MainActivity$FileRetriever *this, class java.io.File *file)",5,0.80,1.61,1,39,1015 1016 1017,1
"void MainActivity$FileRetriever.onPostExecute(Object)","de.tuhh.ti5.androidsvgnavimap.MainActivity$FileRetriever.onPostExecute(java.lang.Object):void",0,0,  ,7,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/MainActivity.java,991,1042,N,"void void MainActivity$FileRetriever.onPostExecute(Object)(class de.tuhh.ti5.androidsvgnavimap.MainActivity$FileRetriever *this, class java.lang.Object *$bcvar1)",5,0.00,1.61,0,40,,1
